Scalar,ROI,Modality,Median,1-Percentile,25-Percentile,75-Percentile,99-Percentile,Mean,Std,Max,Min
dyy,WM,t1w,0.08936486509130215,0.0736549514309748,0.0789908431098392,0.10784419456195275,0.2147136318334922,0.10798046012480293,0.04554412287411221,0.2147136318334922,0.0736549514309748
dyz,CSF,bssfp,0.40636543340045944,0.25386694879861826,0.336442051262724,0.5708310653221915,2.595024778366716,0.5818522843652606,0.4852863585358425,2.6834310212703345,0.2532210351679338
dyz,CSF,dwi-tensor,0.21945758411495755,0.109170712231033,0.17461986161193058,0.30213963258789023,0.5795677192011581,0.24850578598260706,0.11750552928813807,0.5795677192011581,0.109170712231033
dyz,CSF,pc-bssfp,0.4231087293550101,0.28910240481612576,0.3597377507276137,0.5830071167098729,2.101896267648533,0.5829154139869734,0.43005140870161157,2.1929140624886707,0.2845361378586757
dyz,CSF,t1w,0.45380017919521615,0.2335088555158944,0.34691311606453124,0.5114855144305904,2.121395078777303,0.5705023478224821,0.4152178148594632,2.121395078777303,0.2335088555158944
dyz,GM,bssfp,0.5120532976672165,0.2830053588984892,0.40733156198548676,0.6574323300858451,1.3333072498486842,0.5829711246968228,0.2547685691445674,1.412805030792884,0.27235468732033
dyz,GM,dwi-tensor,0.2183354483440011,0.1186725621063248,0.1732036630698107,0.31002732711971726,0.7264452661711358,0.2580052074149503,0.13196684588769922,0.7264452661711358,0.1186725621063248
dyz,GM,pc-bssfp,0.4730831043258541,0.31846175829787393,0.42901864921458566,0.584368599879536,4.296533703403454,0.6122949035359161,0.6382701226357146,4.518614814285919,0.3137119573333672
dyz,GM,t1w,0.46530002194235565,0.2506561448024202,0.3416627217381398,0.650539824369508,3.924311396476965,0.6146593330069647,0.6115675754110277,3.924311396476965,0.2506561448024202
dyz,WM,bssfp,1.628702204086189,0.9173164865007257,1.2896932939312338,2.036888304216507,3.9897038269438525,1.804922045971944,0.7221850742742814,4.234916398891646,0.8793465594719203
dyz,WM,dwi-tensor,0.6474496825465295,0.3368712146687225,0.4892982455520073,0.9743968449102333,3.19076094250722,0.8493301215102955,0.5760707030776658,3.19076094250722,0.3368712146687225
dyz,WM,pc-bssfp,1.500462854494454,0.8723784855288007,1.1923844682535512,1.8990995801060415,5.454471568860166,1.7631488957201176,1.0194764163321417,6.153099873097612,0.8417738095722905
dyz,WM,t1w,1.3894252714783415,0.7807197684664963,1.0480882535064984,1.8686652406980697,5.679423178762196,1.7254253260813956,1.051443363045066,5.679423178762196,0.7807197684664963
dzz,CSF,bssfp,0.16642720878335815,0.1078850872656079,0.13713419900884688,0.20320051236120815,0.7673428119560769,0.20116206602159692,0.13505106491549856,0.7836901912418983,0.1056925307680934
dzz,CSF,dwi-tensor,0.06928959100438745,0.0484223403812012,0.056669266069581746,0.09029157082547565,0.1195052464714174,0.07495799066019738,0.020024264463364267,0.1195052464714174,0.0484223403812012
dzz,CSF,pc-bssfp,0.1859344891491465,0.11221526648992028,0.15251402799825192,0.23920781330753632,0.7785334463123077,0.227050335908029,0.13970493432169753,0.8054543651018067,0.1021731067994725
dzz,CSF,t1w,0.157635371376119,0.0846476119752494,0.12445009811392517,0.19251094751147332,0.8081187025120158,0.19480096814134956,0.14780428228933132,0.8081187025120158,0.0846476119752494
dzz,GM,bssfp,0.12045783542575905,0.08550595961858623,0.10515833597411005,0.1614186712580739,0.30050940948735794,0.13896474080755714,0.04987475352458932,0.3042633815831788,0.081370816708036
dzz,GM,dwi-tensor,0.07642997378903756,0.0595562204297961,0.0658341285204821,0.11400720721154367,0.169389417108178,0.09260828647199382,0.03257408551988515,0.169389417108178,0.0595562204297961
dzz,GM,pc-bssfp,0.12861567839722915,0.08412628883642051,0.10440223210358295,0.16565469240060554,0.32700566430540967,0.1438234261072845,0.05478592916452735,0.3291150143614859,0.0809887044203435
dzz,GM,t1w,0.10815565124818205,0.0706753131714423,0.08775337186668607,0.15296333139641333,0.2828780810466119,0.12955745177410252,0.05753732778655574,0.2828780810466119,0.0706753131714423
dzz,WM,bssfp,0.1360431596984559,0.08408595532813612,0.09157100065228932,0.16414508276174952,0.25711995776076196,0.1410275017547703,0.052676644627987976,0.2582353625334895,0.0825324139573833
dzz,WM,dwi-tensor,0.1050805966158439,0.0629058606782259,0.08422438200571118,0.15745284914770646,0.2137786046552204,0.1204606451736641,0.04480965198276175,0.2137786046552204,0.0629058606782259
dzz,WM,pc-bssfp,0.1185064106829683,0.07996087979085216,0.10016691350771642,0.1401498505032644,0.17636952605266842,0.12060823195296931,0.027069577812075966,0.1824419434526741,0.078983409596425
dzz,WM,t1w,0.12797673465095893,0.0708072814991265,0.08518987178444053,0.14780571034510906,0.2765031747121485,0.13650820655529994,0.06415888392131698,0.2765031747121485,0.0708072814991265
dxx_norm,CSF,bssfp,0.0525442837434142,0.03673324022122458,0.045624184052647995,0.0647590531264048,0.16510596580394116,0.05751458011871669,0.02210756109844097,0.1653562498599129,0.0354386867024943
dxx_norm,CSF,dwi-tensor,0.0216046989106084,0.0172642330709729,0.019685254111625902,0.028988877490763225,0.0375996591360441,0.02434709662314868,0.0060356063667687115,0.0375996591360441,0.0172642330709729
dxx_norm,CSF,pc-bssfp,0.0634323475761453,0.036184205242698095,0.053413039486521846,0.07941162618318495,0.16893918905740513,0.06673543090821582,0.023613096369135462,0.1719504144972495,0.034748408306097
dxx_norm,CSF,t1w,0.04909310740277015,0.0330781628995214,0.03887355593479275,0.06656714490923628,0.1538551896593262,0.05694200443805277,0.025253952923990054,0.1538551896593262,0.0330781628995214
dxx_norm,GM,bssfp,0.036798899811296554,0.025268696932176104,0.0317388679870097,0.05122232415892307,0.13303241700108173,0.04298049373787177,0.019659209890042793,0.136070825468077,0.0249311293840245
